Time,TEC
5.208333,0.013856451453696295
5.216667,0.017975596578189368
5.225,0.021557827260208384
5.233333,0.0242634774442525
5.241667,0.02669827149315296
5.25,0.028875253676243773
5.258333,0.02046466710400452
5.266667,0.04156785959094478
5.275,0.032295976149606886
5.283333,0.022505440242875707
5.291667,0.012307396883269206
5.3,0.021372033197279094
5.308333,0.00987886744268529
5.316667,0.018271880640902793
5.325,0.026402373719877303
5.333333,0.04446957130136653
5.341667,0.06232499824925419
5.35,0.04981533681242212
5.358333,0.056865607634962956
5.366667,0.06399846603745729
5.375,0.0610557516537682
5.383333,0.04795291186594497
5.391667,0.04485532897464317
5.4,0.04167377569887876
5.408333,0.02865720723745291
5.416667,0.02579518257650193
5.425,0.022817864489470097
5.433333,0.019891587004828182
5.441667,0.027275998263206702
5.45,0.005142946715944063
5.458333,0.013052342228823122
5.466667,0.011255155424247931
5.475,-0.00015893854488169268
5.483333,-0.0012957942041733617
5.491667,-0.021746420525046162
5.5,-0.0318556900739555
5.508333,-0.021536866857401193
5.516667,-0.03097218435659954
5.525,-0.030441472940074377
5.533333,-0.02944531064249034
5.541667,-0.028086360902122465
5.55,-0.02629529874589842
5.558333,-0.034340309872723296
5.566667,-0.04240589511534232
5.575,-0.03041659925396445
5.583333,-0.028468115720256648
5.591667,-0.026655858025964818
5.6,-0.02472714803702125
5.608333,-0.0329433693977208
5.616667,-0.021399095859949924
5.625,-0.030012350069254623
5.633333,-0.018691133537183546
5.641667,0.0023971560120070734
5.65,0.013251874762437055
5.658333,0.01379415247101079
5.666667,0.03429309857241947
5.675,0.054420355776855445
5.683333,0.074107298911116
5.691667,0.10328530280199466
5.7,0.11179749471510902
5.708333,0.1099130960531216
5.716667,0.10782293383951114
5.725,0.11512509902026125
5.733333,0.11167719072203042
5.741667,0.10768929446036246
5.75,0.1130332572869861
5.758333,0.11773743509213475
5.766667,0.12139384455901947
5.775,0.11454935408328915
5.783333,0.10707446710096313
5.791667,0.10883445254511948
5.8,0.12012039356598336
5.808333,0.11106140603640746
5.816667,0.10153650295868921
5.825,0.09175753334399595
5.833333,0.10175484051413441
5.841667,0.0915585438549762
5.85,0.09128673039362134
5.858333,0.09088583464979472
5.866667,0.08012078545386281
5.875,0.0792558776175003
5.883333,0.09829550588380975
5.891667,0.08767990034698947
5.9,0.08699192430813163
5.908333,0.07632867079863281
5.916667,0.07578706489791465
5.925,0.05529243516201632
5.933333,0.05502471972861933
5.941667,0.025075609174237457
5.95,0.005198723563514918
5.958333,-0.034509515880008834
5.966667,-0.04404099147799023
5.975,-0.06305452560723701
5.983333,-0.0916448879636107
5.991667,-0.1297304091045639
6.0,-0.16757717532943062
6.008333,-0.21493687525525296
6.016667,-0.2518109644657436
6.025,-0.2881174935984152
6.033333,-0.3240389200704499
6.041667,-0.33933138322599454
6.05,-0.37426525213948914
6.058333,-0.3986894764113522
6.066667,-0.4228839983780741
6.075,-0.45661920530889155
6.083333,-0.47974860949930154
6.091667,-0.482630099793079
6.1,-0.49511195398279106
6.108333,-0.4871304734862143
6.116667,-0.4786168371862001
6.125,-0.4696734286010553
6.133333,-0.4402358213567332
6.141667,-0.41048918809384816
6.15,-0.39027556439023314
6.158333,-0.3797012806353859
6.166667,-0.3489508376620858
6.175,-0.30820372573609767
6.183333,-0.26720337583617315
6.191667,-0.24637409061175042
6.2,-0.2057091239922073
6.208333,-0.13494216574226847
6.216667,-0.07457118224355241
6.225,-0.03422719982253142
6.233333,0.005860952565880595
6.241667,0.06571410096543673
6.25,0.10560272641855306
6.258333,0.16528769891641382
6.266667,0.23487263362508415
6.275,0.29437278618145335
6.283333,0.343969830226845
6.291667,0.3836738988632167
6.3,0.4234166748292836
6.308333,0.4628749513621955
6.316667,0.4922396394613937
6.325,0.5316132346131752
6.333333,0.5610098727746582
6.341667,0.5905317135281969
6.35,0.6101877143119676
6.358333,0.6300700135743789
6.366667,0.6499326232680058
6.375,0.6698625033223049
6.383333,0.6700248400939781
6.391667,0.6900850060865054
6.4,0.6802225475496417
6.408333,0.6702640764723657
6.416667,0.650378894034537
6.425,0.6304715587324345
6.433333,0.6207060812589855
6.441667,0.6110013800035432
6.45,0.5714525885578929
6.458333,0.5218950524132264
6.466667,0.46242356925740324
6.475,0.403382647760953
6.483333,0.3645093087359079
6.491667,0.29580013715897735
6.5,0.23733489901708182
6.508333,0.16911001133495773
6.516667,0.10104344077412719
6.525,0.04321962798458401
6.533333,-0.024708203055741507
6.541667,-0.10214639253354996
6.55,-0.14935859144466868
6.558333,-0.1960940531026374
6.566667,-0.24287604865191348
6.575,-0.28944904477502575
6.583333,-0.33615041218395625
6.591667,-0.3826367618879356
6.6,-0.3991625075246912
6.608333,-0.4258010049144403
6.616667,-0.4323025150825348
6.625,-0.45867708715492483
6.633333,-0.4850916709839517
6.641667,-0.5013704712470801
6.65,-0.5277640666787882
6.658333,-0.5340039636682565
6.666667,-0.5401696482824576
6.675,-0.5661643913859358
6.683333,-0.5820532631686053
6.691667,-0.5975585326615356
6.7,-0.5728385281828174
6.708333,-0.5577185181057072
6.716667,-0.5421903567598534
6.725,-0.5263193942551343
6.733333,-0.5099946535309847
6.741667,-0.49302186454863417
6.75,-0.46571620036858974
6.758333,-0.43771190639667523
6.766667,-0.3989958823795412
6.775,-0.3698145922285274
6.783333,-0.3199833951508957
6.791667,-0.2898222508381725
6.8,-0.22930341922401176
6.808333,-0.17806125768221115
6.816667,-0.14641600582424452
6.825,-0.09451658665813589
6.833333,-0.04209083962179072
6.841667,0.010613931613633554
6.85,0.06368821396888436
6.858333,0.12688419991689592
6.866667,0.16004188161992516
6.875,0.22316733334073113
6.883333,0.27643761004159195
6.891667,0.30977949586224796
6.9,0.33328591302693944
6.908333,0.3569465044977793
6.916667,0.360495743815326
6.925,0.3542750885227406
6.933333,0.36793972203754954
6.941667,0.33122266231662856
6.95,0.31436085599323427
6.958333,0.2773408109261286
6.966667,0.260241565310368
6.975,0.25304366470993855
6.983333,0.2258937367893239
6.991667,0.2086783411924671
7.0,0.19094062058054995
7.008333,0.19299711962182542
7.016667,0.18457103108314143
7.025,0.16574254083135287
7.033333,0.12700768380045702
7.041667,0.09799989362845096
7.05,0.07912622989627494
7.058333,0.0601026914282734
7.066667,0.04132592478353203
7.075,0.042256647396861524
7.083333,0.03297246987162694
7.091667,0.013467317945078605
7.1,0.01381801844473074
7.108333,0.02426274965160502
7.116667,-0.015048669682471427
7.125,-0.014476031856890614
7.133333,-0.033605279292117984
7.141667,-0.03236532351947474
7.15,-0.030934899020884643
7.158333,-0.029478100465279766
7.166667,-0.04815429187453901
7.175,-0.05670175370045172
7.183333,-0.07485887836280014
7.191667,-0.09219251774193893
7.2,-0.06878364148056093
7.208333,-0.06486972805980074
7.216667,-0.06043336645921826
7.225,-0.045535428069594985
7.233333,-0.04013873952252567
7.241667,-0.04395619253096328
7.25,-0.026793545048136025
7.258333,-0.038304328963942424
7.266667,0.0011725454499682542
7.275,0.011827653289124385
7.283333,0.05274961440824555
7.291667,0.05431546417521105
7.3,0.06654952763306099
7.308333,0.049892650699863594
7.316667,0.07442835028978223
7.325,0.059735878736642434
7.333333,0.045820862431302345
7.341667,0.0828458284910134
7.35,0.09087553919375324
7.358333,0.08897062239995535
7.366667,0.09792091141729387
7.375,0.08771778471153269
7.383333,0.08851937465680848
7.391667,0.10021951881557811
7.4,0.09262408710904424
7.408333,0.08247681562869147
7.416667,0.08262911447121724
7.425,0.09460435835147507
7.433333,0.11781984912111199
7.441667,0.13179126929494345
7.45,0.1263969768625799
7.458333,0.13168687035304316
7.466667,0.1475394757079087
7.475,0.134254738342797
7.483333,0.1619418046418417
7.491667,0.1902790521890445
7.5,0.20903817268058233
7.508333,0.22858381782607395
7.516667,0.21825212389053306
7.525,0.2076633962666392
7.533333,0.22653570518628996
7.541667,0.21542455737456478
7.55,0.20453269324770318
7.558333,0.2135485675076687
7.566667,0.21166577558615884
7.575,0.21962077005774105
7.583333,0.19718969334568115
7.591667,0.1739868885478586
7.6,0.15032209827787568
7.608333,0.13548584304686884
7.616667,0.0997969908585965
7.625,0.09658080522261869
7.633333,0.1032600749086896
7.641667,0.0798201543624728
7.65,0.07624639802759248
7.658333,0.05252416034769425
7.666667,0.028638795766422476
7.675,0.02457565872740375
7.683333,0.00032010367428370046
7.691667,-0.014142514949298857
7.7,-0.008826842699704684
7.708333,-0.0037475251332956816
7.716667,0.01108079219356739
7.725,-0.014356536275482057
7.733333,-0.010074156096798959
7.741667,-0.046086712826745924
7.75,-0.08240885202168613
7.758333,-0.05905521923798318
7.766667,-0.07604046003199372
7.775,-0.05337921996007822
7.783333,-0.05108614457860483
7.791667,-0.009175879443926505
7.8,-0.027663070112410537
7.808333,-0.04656236214041343
7.816667,-0.06588840108430105
7.825,-0.07565583250043417
7.833333,-0.05587930194517199
7.841667,-0.03657345497487796
7.85,-0.03775293714591044
7.858333,-0.019432394014632592
7.866667,0.008373528862595236
7.875,0.0056501859294115775
7.883333,-0.017617068370547884
7.891667,-0.051442879593640356
7.9,-0.05584189329622902
7.908333,-0.06082875503467733
7.916667,-0.02641811036533781
7.925,-0.012624604844585718
7.933333,-0.02946288402877073
7.941667,-0.026947593474258014
7.95,-0.06509337873741217
7.958333,-0.0939148853745877
7.966667,-0.10342675894215247
7.975,-0.09364364499646527
7.983333,-0.03458018909388727
7.991667,-0.02625103679077867
8.0,-0.00867083364349952
8.008333,-0.07185422520841911
8.016667,-0.09581585704188811
8.025,-0.1205703747002751
8.033333,-0.09613242373993813
8.041667,-0.06251664971723869
8.05,-0.07973769818853782
8.058333,-0.06781021471019955
8.066667,-0.04674884483858577
8.075,0.003431765869947867
8.083333,-0.07728302814096821
8.091667,-0.06890787242768326
8.1,-0.0514574125465721
8.108333,-0.024946294053982854
8.116667,0.010610837493707947
8.125,0.025199336540154604
8.166667,-0.3711954424710129
8.175,-0.43858814509615485
8.183333,-0.3269934168916322
8.191667,-0.2364259034138101
8.2,-0.20690025021903935
8.208333,-0.18843110286369225
8.216667,-0.16103310690412442
8.225,-0.14472090789669778
8.233333,-0.08950915139777393
8.241667,-0.005412482963716769
8.25,0.04755445184911622
8.258333,0.08937700748436228
8.266667,0.1700405383856598
8.275,0.19953039899665015
8.283333,0.16783194376096233
8.291667,0.13493052712224696
8.3,0.16081150352414042
8.308333,0.19546022741027258
8.316667,0.21886205322429575
8.325,0.1510023354098351
8.333333,0.17186642841053867
8.341667,0.17143968667004472
8.35,0.1397074646319858
8.358333,0.11665511674000228
8.366667,0.04226799743773668
8.375,-0.0034685388311750387
